The operator was: HannesStefanSimon
The sample measure was: Cable
The sample was biased using: 10E-3 Amps
Comments:
0.42T

Tbefore	I+	V+	I-	V-	Tafter	Tbase	time
8.987400E+1	9.998380E-3	-6.890300E-6	-1.000210E-2	4.005430E-5	8.988000E+1	9.011400E+1	7.805620E+2
8.990800E+1	9.998350E-3	-7.128720E-6	-1.000220E-2	3.621580E-5	8.991400E+1	9.014000E+1	7.815600E+2
8.994500E+1	9.998420E-3	-1.077650E-5	-1.000220E-2	3.788470E-5	8.994800E+1	9.015900E+1	7.825600E+2
8.997900E+1	9.998430E-3	-4.577640E-6	-1.000210E-2	3.545280E-5	8.998300E+1	9.018500E+1	7.835610E+2
9.001300E+1	9.998360E-3	-7.820130E-6	-1.000220E-2	3.573890E-5	9.001600E+1	9.020500E+1	7.845620E+2
9.004500E+1	9.998340E-3	-5.269050E-6	-1.000210E-2	3.612040E-5	9.004800E+1	9.022800E+1	7.855620E+2
9.008100E+1	9.998470E-3	-8.130070E-6	-1.000220E-2	3.621580E-5	9.008400E+1	9.025100E+1	7.865620E+2
9.011800E+1	9.998380E-3	-7.128720E-6	-1.000220E-2	3.502370E-5	9.012200E+1	9.027100E+1	7.875600E+2
9.015000E+1	9.998470E-3	-8.845330E-6	-1.000210E-2	3.538130E-5	9.015400E+1	9.029000E+1	7.885610E+2
9.018300E+1	9.998330E-3	-8.249280E-6	-1.000220E-2	3.561970E-5	9.018700E+1	9.031700E+1	7.895600E+2
9.021800E+1	9.998400E-3	-4.696850E-6	-1.000220E-2	3.600120E-5	9.022600E+1	9.034100E+1	7.906090E+2
9.024900E+1	9.998380E-3	-7.033350E-6	-1.000220E-2	3.767010E-5	9.025600E+1	9.036100E+1	7.915610E+2
9.029100E+1	9.998440E-3	-4.053120E-6	-1.000210E-2	3.547670E-5	9.029400E+1	9.038500E+1	7.925620E+2
9.032100E+1	9.998430E-3	-7.367130E-6	-1.000220E-2	3.595350E-5	9.032500E+1	9.040600E+1	7.935600E+2
9.035500E+1	9.998430E-3	-5.745890E-6	-1.000210E-2	3.674030E-5	9.036000E+1	9.043000E+1	7.945610E+2
9.039200E+1	9.998440E-3	-5.626680E-6	-1.000220E-2	3.788470E-5	9.039500E+1	9.044800E+1	7.955610E+2
9.042400E+1	9.998470E-3	-6.127360E-6	-1.000220E-2	3.819470E-5	9.042800E+1	9.046900E+1	7.965620E+2
9.045800E+1	9.998570E-3	-3.862380E-6	-1.000220E-2	3.530980E-5	9.046100E+1	9.049600E+1	7.975600E+2
9.049100E+1	9.998530E-3	-6.961820E-6	-1.000230E-2	3.874300E-5	9.049700E+1	9.051800E+1	7.985610E+2
9.052600E+1	9.998480E-3	-2.765660E-6	-1.000220E-2	3.552440E-5	9.052900E+1	9.053900E+1	7.995620E+2
9.055700E+1	9.998460E-3	-5.841260E-6	-1.000240E-2	3.507140E-5	9.056200E+1	9.056300E+1	8.005620E+2
9.059400E+1	9.998410E-3	-4.577640E-6	-1.000240E-2	3.554820E-5	9.059800E+1	9.058700E+1	8.015610E+2
9.062800E+1	9.998420E-3	-2.789500E-6	-1.000240E-2	3.638270E-5	9.063300E+1	9.060600E+1	8.025600E+2
9.066000E+1	9.998350E-3	-6.771090E-6	-1.000240E-2	3.716950E-5	9.066400E+1	9.063300E+1	8.035610E+2
9.069700E+1	9.998350E-3	-6.508830E-6	-1.000230E-2	3.788470E-5	9.070000E+1	9.065100E+1	8.045610E+2
9.073100E+1	9.998310E-3	-4.363060E-6	-1.000230E-2	3.595350E-5	9.073600E+1	9.067700E+1	8.056080E+2
9.076300E+1	9.998450E-3	-8.010860E-6	-1.000220E-2	3.368850E-5	9.076700E+1	9.069400E+1	8.065600E+2
9.079500E+1	9.998540E-3	-8.416180E-6	-1.000230E-2	3.411770E-5	9.080000E+1	9.072200E+1	8.075610E+2
9.083000E+1	9.998500E-3	-1.170640E-5	-1.000220E-2	3.135200E-5	9.083300E+1	9.074100E+1	8.085620E+2
9.086500E+1	9.998560E-3	-1.180170E-5	-1.000230E-2	3.261570E-5	9.087200E+1	9.076300E+1	8.095620E+2
9.089800E+1	9.998590E-3	-1.192090E-5	-1.000220E-2	3.082750E-5	9.090200E+1	9.078500E+1	8.105610E+2
9.093200E+1	9.998650E-3	-9.608270E-6	-1.000220E-2	3.426070E-5	9.093700E+1	9.081100E+1	8.115610E+2
9.096700E+1	9.998640E-3	-9.441380E-6	-1.000230E-2	3.309250E-5	9.097100E+1	9.083500E+1	8.125620E+2
9.100000E+1	9.998610E-3	-6.985660E-6	-1.000220E-2	3.232960E-5	9.100200E+1	9.085600E+1	8.135600E+2
9.103400E+1	9.998610E-3	-1.118180E-5	-1.000230E-2	3.142360E-5	9.103800E+1	9.087700E+1	8.145610E+2
9.106500E+1	9.998590E-3	-7.128720E-6	-1.000220E-2	3.087520E-5	9.107000E+1	9.089800E+1	8.155610E+2
9.110300E+1	9.998620E-3	-8.082390E-6	-1.000220E-2	3.175740E-5	9.110500E+1	9.091900E+1	8.165620E+2
9.113600E+1	9.998530E-3	-9.489060E-6	-1.000230E-2	3.097060E-5	9.114100E+1	9.094200E+1	8.175600E+2
9.116300E+1	9.998520E-3	-7.081030E-6	-1.000220E-2	2.841950E-5	9.116500E+1	9.096400E+1	8.185600E+2
9.120100E+1	9.998480E-3	-7.033350E-6	-1.000230E-2	3.139970E-5	9.120400E+1	9.099000E+1	8.195610E+2
9.123700E+1	9.998490E-3	-9.536740E-6	-1.000230E-2	3.266330E-5	9.124000E+1	9.101200E+1	8.205610E+2
9.126700E+1	9.998510E-3	-7.271770E-6	-1.000240E-2	3.395080E-5	9.127400E+1	9.103100E+1	8.216100E+2
9.130400E+1	9.998430E-3	-7.104870E-6	-1.000230E-2	3.197190E-5	9.130800E+1	9.105400E+1	8.225620E+2
9.133700E+1	9.998460E-3	-7.653240E-6	-1.000250E-2	3.197190E-5	9.134000E+1	9.107700E+1	8.235600E+2
9.136900E+1	9.998400E-3	-9.632110E-6	-1.000240E-2	3.285410E-5	9.137400E+1	9.109700E+1	8.245610E+2
9.140600E+1	9.998500E-3	-6.413460E-6	-1.000230E-2	3.385540E-5	9.140900E+1	9.112300E+1	8.255620E+2
9.143700E+1	9.998410E-3	-7.009510E-6	-1.000240E-2	3.092290E-5	9.144100E+1	9.115000E+1	8.265600E+2
9.147500E+1	9.998470E-3	-1.099110E-5	-1.000230E-2	3.108980E-5	9.147700E+1	9.117000E+1	8.275620E+2
9.150600E+1	9.998470E-3	-9.036060E-6	-1.000230E-2	3.240110E-5	9.150800E+1	9.119100E+1	8.285610E+2
9.153900E+1	9.998460E-3	-1.032350E-5	-1.000230E-2	3.323560E-5	9.154400E+1	9.121100E+1	8.295610E+2
9.156900E+1	9.998480E-3	-5.149840E-6	-1.000240E-2	3.175740E-5	9.157100E+1	9.123500E+1	8.305620E+2
9.160600E+1	9.998470E-3	-6.341930E-6	-1.000230E-2	3.170970E-5	9.161100E+1	9.125400E+1	8.315600E+2
9.164100E+1	9.998450E-3	-6.675720E-6	-1.000230E-2	3.640650E-5	9.164500E+1	9.128000E+1	8.325610E+2
9.167200E+1	9.998400E-3	-8.583070E-6	-1.000240E-2	3.156660E-5	9.167800E+1	9.130100E+1	8.335610E+2
9.170600E+1	9.998540E-3	-5.888940E-6	-1.000230E-2	3.106590E-5	9.171000E+1	9.131900E+1	8.345620E+2
9.174100E+1	9.998510E-3	-9.083750E-6	-1.000230E-2	3.025530E-5	9.174500E+1	9.134700E+1	8.355600E+2
9.177200E+1	9.998540E-3	-1.046660E-5	-1.000220E-2	2.861020E-5	9.178000E+1	9.136700E+1	8.366090E+2
9.180700E+1	9.998510E-3	-1.087190E-5	-1.000230E-2	2.939700E-5	9.181400E+1	9.139000E+1	8.375600E+2
9.183800E+1	9.998490E-3	-1.022820E-5	-1.000230E-2	3.151890E-5	9.184300E+1	9.141200E+1	8.385610E+2
9.187200E+1	9.998540E-3	-9.155270E-6	-1.000220E-2	2.934930E-5	9.187800E+1	9.143300E+1	8.395610E+2
9.190700E+1	9.998470E-3	-1.142030E-5	-1.000230E-2	3.058910E-5	9.191100E+1	9.145500E+1	8.405610E+2
9.194200E+1	9.998530E-3	-1.077650E-5	-1.000230E-2	3.128050E-5	9.194700E+1	9.147900E+1	8.415620E+2
9.197500E+1	9.998490E-3	-8.916860E-6	-1.000230E-2	2.806190E-5	9.198200E+1	9.150200E+1	8.425600E+2
9.201200E+1	9.998430E-3	-9.560590E-6	-1.000240E-2	3.068450E-5	9.201200E+1	9.152400E+1	8.435610E+2
9.203900E+1	9.998460E-3	-7.915500E-6	-1.000240E-2	2.932550E-5	9.204700E+1	9.154600E+1	8.445620E+2
9.207800E+1	9.998570E-3	-1.268390E-5	-1.000230E-2	3.108980E-5	9.208100E+1	9.156700E+1	8.455620E+2
9.211300E+1	9.998640E-3	-1.049040E-5	-1.000230E-2	3.073220E-5	9.211500E+1	9.159000E+1	8.465610E+2
9.214200E+1	9.998550E-3	-8.130070E-6	-1.000230E-2	2.946850E-5	9.214700E+1	9.161300E+1	8.475610E+2
9.217700E+1	9.998560E-3	-9.751320E-6	-1.000240E-2	2.851490E-5	9.218200E+1	9.163400E+1	8.485620E+2
9.220900E+1	9.998600E-3	-8.964540E-6	-1.000230E-2	3.178120E-5	9.221500E+1	9.165700E+1	8.495620E+2
9.224500E+1	9.998740E-3	-1.027580E-5	-1.000220E-2	2.958770E-5	9.224500E+1	9.168100E+1	8.505600E+2
9.228000E+1	9.998570E-3	-8.583070E-6	-1.000230E-2	3.199580E-5	9.228300E+1	9.170700E+1	8.515610E+2
9.231200E+1	9.998600E-3	-7.629390E-6	-1.000220E-2	3.058910E-5	9.231900E+1	9.172600E+1	8.526080E+2
9.234400E+1	9.998550E-3	-8.559230E-6	-1.000220E-2	3.087520E-5	9.235000E+1	9.174600E+1	8.535600E+2
9.237900E+1	9.998580E-3	-8.630750E-6	-1.000220E-2	2.970700E-5	9.238600E+1	9.176800E+1	8.545600E+2
9.241200E+1	9.998560E-3	-8.177760E-6	-1.000220E-2	3.006460E-5	9.241800E+1	9.178900E+1	8.555620E+2
9.244500E+1	9.998510E-3	-9.965900E-6	-1.000220E-2	2.751350E-5	9.245100E+1	9.180900E+1	8.565600E+2
9.247800E+1	9.998610E-3	-5.865100E-6	-1.000220E-2	2.932550E-5	9.248200E+1	9.183300E+1	8.575610E+2
9.251500E+1	9.998410E-3	-7.843970E-6	-1.000220E-2	2.942090E-5	9.251800E+1	9.185600E+1	8.585610E+2
9.254700E+1	9.998570E-3	-8.130070E-6	-1.000220E-2	2.739430E-5	9.255100E+1	9.187600E+1	8.595620E+2
9.258500E+1	9.998490E-3	-8.869170E-6	-1.000230E-2	2.627370E-5	9.259000E+1	9.190000E+1	8.605600E+2
9.261700E+1	9.998610E-3	-1.161100E-5	-1.000230E-2	3.008840E-5	9.262100E+1	9.192200E+1	8.615610E+2
9.265000E+1	9.998530E-3	-7.629390E-6	-1.000230E-2	2.958770E-5	9.265300E+1	9.194200E+1	8.625610E+2
9.268600E+1	9.998500E-3	-6.008150E-6	-1.000220E-2	2.846720E-5	9.269100E+1	9.196900E+1	8.635610E+2
9.271800E+1	9.998570E-3	-3.957750E-6	-1.000230E-2	2.803800E-5	9.272000E+1	9.199200E+1	8.645600E+2
9.275600E+1	9.998470E-3	-8.535380E-6	-1.000230E-2	2.977850E-5	9.275800E+1	9.201400E+1	8.655610E+2
9.278400E+1	9.998530E-3	-8.058550E-6	-1.000240E-2	2.875330E-5	9.278800E+1	9.203500E+1	8.665610E+2
9.281900E+1	9.998510E-3	-9.298320E-6	-1.000230E-2	2.732280E-5	9.282700E+1	9.206000E+1	8.676210E+2
9.285300E+1	9.998590E-3	-1.015660E-5	-1.000240E-2	2.706050E-5	9.285800E+1	9.208300E+1	8.685620E+2
9.288700E+1	9.998540E-3	-1.177790E-5	-1.000230E-2	2.605920E-5	9.289000E+1	9.209900E+1	8.695600E+2
9.292100E+1	9.998510E-3	-9.870530E-6	-1.000230E-2	2.672670E-5	9.292800E+1	9.212400E+1	8.705610E+2
9.295500E+1	9.998400E-3	-9.512900E-6	-1.000230E-2	2.653600E-5	9.296100E+1	9.214700E+1	8.715620E+2
9.298800E+1	9.998410E-3	-9.465220E-6	-1.000220E-2	2.744200E-5	9.299300E+1	9.216800E+1	8.725610E+2
9.302300E+1	9.998430E-3	-9.250640E-6	-1.000230E-2	2.720360E-5	9.302600E+1	9.219100E+1	8.735620E+2
9.305500E+1	9.998460E-3	-1.118180E-5	-1.000220E-2	2.524850E-5	9.306000E+1	9.221600E+1	8.745620E+2
9.308700E+1	9.998470E-3	-1.020430E-5	-1.000230E-2	2.703670E-5	9.309200E+1	9.223600E+1	8.755600E+2
9.312300E+1	9.998480E-3	-8.344650E-6	-1.000230E-2	2.613070E-5	9.312800E+1	9.225800E+1	8.765610E+2
9.315700E+1	9.998500E-3	-1.099110E-5	-1.000240E-2	2.694130E-5	9.316200E+1	9.227800E+1	8.775610E+2
9.319000E+1	9.998560E-3	-1.027580E-5	-1.000230E-2	2.572540E-5	9.319400E+1	9.229700E+1	8.785620E+2
9.322300E+1	9.998510E-3	-1.096730E-5	-1.000230E-2	2.512930E-5	9.323000E+1	9.232200E+1	8.795600E+2
9.325600E+1	9.998440E-3	-8.797650E-6	-1.000230E-2	2.737050E-5	9.326000E+1	9.234200E+1	8.805610E+2
9.329100E+1	9.998450E-3	-6.699560E-6	-1.000230E-2	2.052780E-5	9.329500E+1	9.236900E+1	8.815610E+2
9.332500E+1	9.998470E-3	-1.037120E-5	-1.000220E-2	2.799030E-5	9.332800E+1	9.239000E+1	8.825620E+2
9.335600E+1	9.998440E-3	-7.843970E-6	-1.000230E-2	2.522470E-5	9.336300E+1	9.241100E+1	8.836080E+2
9.339000E+1	9.998560E-3	-6.842610E-6	-1.000220E-2	2.529620E-5	9.339400E+1	9.243500E+1	8.845610E+2
9.342000E+1	9.998510E-3	-4.863740E-6	-1.000220E-2	2.367500E-5	9.342600E+1	9.245900E+1	8.855610E+2
9.345600E+1	9.998510E-3	-7.724760E-6	-1.000230E-2	2.202990E-5	9.346000E+1	9.247900E+1	8.865610E+2
9.349100E+1	9.998430E-3	-7.271770E-6	-1.000230E-2	2.357960E-5	9.349500E+1	9.250400E+1	8.875620E+2
9.352600E+1	9.998480E-3	-3.862380E-6	-1.000230E-2	2.095700E-5	9.352800E+1	9.252300E+1	8.885610E+2
9.355500E+1	9.998480E-3	-6.437300E-6	-1.000230E-2	2.498630E-5	9.355900E+1	9.254500E+1	8.895610E+2
9.359300E+1	9.998550E-3	-6.246570E-6	-1.000230E-2	1.928810E-5	9.359800E+1	9.256800E+1	8.905600E+2
9.362900E+1	9.998510E-3	-1.549720E-6	-1.000230E-2	2.033710E-5	9.363300E+1	9.259300E+1	8.915610E+2
9.365700E+1	9.998590E-3	-1.788140E-6	-1.000220E-2	2.138610E-5	9.366100E+1	9.261400E+1	8.925610E+2
9.369300E+1	9.998540E-3	-1.716610E-6	-1.000230E-2	1.926420E-5	9.369900E+1	9.264000E+1	8.936080E+2
9.372700E+1	9.998570E-3	2.622600E-7	-1.000220E-2	2.081390E-5	9.373000E+1	9.265600E+1	8.945600E+2
9.375800E+1	9.998600E-3	1.215930E-6	-1.000230E-2	1.745220E-5	9.376100E+1	9.268100E+1	8.955610E+2
9.379400E+1	9.998470E-3	4.839900E-6	-1.000230E-2	1.811980E-5	9.379800E+1	9.270200E+1	8.965610E+2
9.382900E+1	9.998520E-3	5.459790E-6	-1.000230E-2	1.468660E-5	9.383300E+1	9.272500E+1	8.975620E+2
9.386700E+1	9.998450E-3	6.937980E-6	-1.000230E-2	1.418590E-5	9.387100E+1	9.274700E+1	8.986090E+2
9.389800E+1	9.998510E-3	4.839900E-6	-1.000230E-2	1.232620E-5	9.390400E+1	9.276700E+1	8.995600E+2
9.393300E+1	9.998560E-3	5.221370E-6	-1.000230E-2	1.006130E-5	9.393800E+1	9.279000E+1	9.005610E+2
9.396600E+1	9.998480E-3	1.025200E-5	-1.000230E-2	7.104870E-6	9.397000E+1	9.281000E+1	9.015620E+2
9.399900E+1	9.998560E-3	7.295610E-6	-1.000230E-2	1.134870E-5	9.400500E+1	9.283400E+1	9.025600E+2
9.403800E+1	9.998510E-3	9.322170E-6	-1.000230E-2	6.747250E-6	9.404100E+1	9.285600E+1	9.035600E+2
9.407100E+1	9.998570E-3	1.060960E-5	-1.000230E-2	7.915500E-6	9.407500E+1	9.287800E+1	9.045610E+2
9.410800E+1	9.998540E-3	1.547340E-5	-1.000230E-2	5.817410E-6	9.411000E+1	9.290300E+1	9.055610E+2
9.413500E+1	9.998550E-3	1.289840E-5	-1.000230E-2	4.124640E-6	9.414200E+1	9.292500E+1	9.065600E+2
9.417200E+1	9.998570E-3	1.540180E-5	-1.000230E-2	7.867810E-7	9.417500E+1	9.294600E+1	9.075620E+2
9.420900E+1	9.998610E-3	1.468660E-5	-1.000230E-2	3.647800E-6	9.421300E+1	9.296700E+1	9.085620E+2
9.423900E+1	9.998650E-3	1.618860E-5	-1.000220E-2	1.382830E-6	9.424300E+1	9.299100E+1	9.095600E+2
9.427200E+1	9.998610E-3	1.926420E-5	-1.000220E-2	-3.099440E-7	9.427800E+1	9.301400E+1	9.105610E+2
9.430800E+1	9.998650E-3	1.814370E-5	-1.000230E-2	1.430510E-6	9.431000E+1	9.303700E+1	9.115610E+2
9.434100E+1	9.998590E-3	2.264980E-5	-1.000230E-2	-1.525880E-6	9.434400E+1	9.305900E+1	9.125620E+2
9.437400E+1	9.998670E-3	2.348420E-5	-1.000220E-2	-3.266330E-6	9.437700E+1	9.307600E+1	9.135600E+2
9.440800E+1	9.998600E-3	2.245900E-5	-1.000220E-2	-3.480910E-6	9.441800E+1	9.310200E+1	9.146090E+2
9.444300E+1	9.998590E-3	2.319810E-5	-1.000220E-2	-3.385540E-6	9.444500E+1	9.312200E+1	9.155610E+2
9.447600E+1	9.998620E-3	2.381800E-5	-1.000220E-2	-5.197530E-6	9.447900E+1	9.314800E+1	9.165620E+2
9.450700E+1	9.998640E-3	2.493860E-5	-1.000220E-2	-5.340580E-6	9.451200E+1	9.316900E+1	9.175620E+2
9.454300E+1	9.998610E-3	2.334120E-5	-1.000220E-2	-5.650520E-6	9.454600E+1	9.318900E+1	9.185610E+2
9.457700E+1	9.998650E-3	2.613070E-5	-1.000220E-2	-6.151200E-6	9.457900E+1	9.321200E+1	9.195610E+2
9.460600E+1	9.998640E-3	2.543930E-5	-1.000230E-2	-4.839900E-6	9.460900E+1	9.323400E+1	9.205620E+2
9.464000E+1	9.998620E-3	2.312660E-5	-1.000230E-2	-8.654590E-6	9.464300E+1	9.325900E+1	9.215620E+2
9.467100E+1	9.998650E-3	2.563000E-5	-1.000230E-2	-8.845330E-6	9.467500E+1	9.327800E+1	9.225600E+2
9.470300E+1	9.998600E-3	2.541540E-5	-1.000230E-2	-9.560590E-6	9.470700E+1	9.330100E+1	9.235610E+2
9.473600E+1	9.998560E-3	2.772810E-5	-1.000230E-2	-9.155270E-6	9.474000E+1	9.332200E+1	9.245620E+2
9.476800E+1	9.998600E-3	2.551080E-5	-1.000230E-2	-7.677080E-6	9.477300E+1	9.334500E+1	9.255610E+2
9.479700E+1	9.998580E-3	2.708440E-5	-1.000230E-2	-8.511540E-6	9.480300E+1	9.336900E+1	9.265610E+2
9.483100E+1	9.998580E-3	2.863410E-5	-1.000230E-2	-7.963180E-6	9.483600E+1	9.338700E+1	9.275620E+2
9.486600E+1	9.998470E-3	2.872940E-5	-1.000240E-2	-8.273120E-6	9.487000E+1	9.340900E+1	9.285600E+2
9.489700E+1	9.998510E-3	2.982620E-5	-1.000230E-2	-1.237390E-5	9.490300E+1	9.343500E+1	9.296090E+2
9.492700E+1	9.998450E-3	2.729890E-5	-1.000230E-2	-9.226800E-6	9.493100E+1	9.345600E+1	9.305610E+2
9.495600E+1	9.998440E-3	3.001690E-5	-1.000240E-2	-1.127720E-5	9.496200E+1	9.347800E+1	9.315610E+2
9.498800E+1	9.998430E-3	3.008840E-5	-1.000240E-2	-1.025200E-5	9.499300E+1	9.350000E+1	9.325620E+2
9.502200E+1	9.998450E-3	2.968310E-5	-1.000230E-2	-9.703640E-6	9.502400E+1	9.352400E+1	9.335610E+2
9.505400E+1	9.998470E-3	3.111360E-5	-1.000230E-2	-8.177760E-6	9.505900E+1	9.354600E+1	9.345610E+2
9.508500E+1	9.998440E-3	2.813340E-5	-1.000230E-2	-9.131430E-6	9.509000E+1	9.356500E+1	9.355610E+2
9.511700E+1	9.998470E-3	2.634530E-5	-1.000230E-2	-1.139640E-5	9.512000E+1	9.358700E+1	9.365600E+2
9.515000E+1	9.998440E-3	3.297330E-5	-1.000230E-2	-7.963180E-6	9.515400E+1	9.361400E+1	9.375600E+2
9.517900E+1	9.998510E-3	3.385540E-5	-1.000230E-2	-8.463860E-6	9.518500E+1	9.363400E+1	9.385610E+2
9.521100E+1	9.998440E-3	2.696510E-5	-1.000230E-2	-1.111030E-5	9.521600E+1	9.365700E+1	9.395610E+2
9.523900E+1	9.998450E-3	3.073220E-5	-1.000230E-2	-1.192090E-5	9.524200E+1	9.368200E+1	9.405620E+2
9.527400E+1	9.998560E-3	3.032680E-5	-1.000230E-2	-8.559230E-6	9.527800E+1	9.370100E+1	9.415600E+2
9.530000E+1	9.998560E-3	3.099440E-5	-1.000220E-2	-1.089570E-5	9.530500E+1	9.372300E+1	9.425600E+2
9.533500E+1	9.998590E-3	3.099440E-5	-1.000230E-2	-1.208780E-5	9.533800E+1	9.374400E+1	9.435610E+2
9.536600E+1	9.998490E-3	2.996920E-5	-1.000230E-2	-1.196860E-5	9.537100E+1	9.376800E+1	9.445610E+2
9.539800E+1	9.998520E-3	3.170970E-5	-1.000230E-2	-1.022820E-5	9.540300E+1	9.379200E+1	9.456100E+2
9.542700E+1	9.998430E-3	3.468990E-5	-1.000230E-2	-9.632110E-6	9.543000E+1	9.381700E+1	9.465620E+2
9.545400E+1	9.998510E-3	2.985000E-5	-1.000230E-2	-9.632110E-6	9.546000E+1	9.383300E+1	9.475600E+2
9.549000E+1	9.998530E-3	3.190040E-5	-1.000230E-2	-9.942050E-6	9.549200E+1	9.385300E+1	9.485610E+2
9.551900E+1	9.998470E-3	3.187660E-5	-1.000220E-2	-1.132490E-5	9.552300E+1	9.388000E+1	9.495610E+2
9.555100E+1	9.998430E-3	3.285410E-5	-1.000230E-2	-1.249310E-5	9.555300E+1	9.390000E+1	9.505620E+2
9.558000E+1	9.998440E-3	3.042220E-5	-1.000220E-2	-1.156330E-5	9.558400E+1	9.392400E+1	9.515600E+2
9.561100E+1	9.998430E-3	3.373620E-5	-1.000220E-2	-1.125340E-5	9.561400E+1	9.394500E+1	9.525610E+2
9.564400E+1	9.998380E-3	3.223420E-5	-1.000230E-2	-1.115800E-5	9.564600E+1	9.397100E+1	9.535610E+2
9.567100E+1	9.998420E-3	3.101830E-5	-1.000230E-2	-9.155270E-6	9.567500E+1	9.399300E+1	9.545620E+2
9.569900E+1	9.998360E-3	3.244880E-5	-1.000230E-2	-1.244550E-5	9.570200E+1	9.401100E+1	9.555620E+2
9.573300E+1	9.998370E-3	2.932550E-5	-1.000230E-2	-1.070500E-5	9.573500E+1	9.403700E+1	9.565610E+2
9.576000E+1	9.998430E-3	3.557210E-5	-1.000220E-2	-1.027580E-5	9.576500E+1	9.405900E+1	9.575610E+2
9.579300E+1	9.998420E-3	3.318790E-5	-1.000230E-2	-1.220700E-5	9.579500E+1	9.407600E+1	9.585610E+2
9.581900E+1	9.998430E-3	3.516670E-5	-1.000230E-2	-1.246930E-5	9.582500E+1	9.409900E+1	9.595620E+2
9.585200E+1	9.998420E-3	3.268720E-5	-1.000220E-2	-1.175400E-5	9.586000E+1	9.412600E+1	9.606100E+2
9.588000E+1	9.998510E-3	3.142360E-5	-1.000220E-2	-1.089570E-5	9.588300E+1	9.414600E+1	9.615600E+2
9.590900E+1	9.998430E-3	3.323560E-5	-1.000220E-2	-1.158710E-5	9.591300E+1	9.416300E+1	9.625600E+2
9.594400E+1	9.998520E-3	2.930160E-5	-1.000220E-2	-1.242160E-5	9.594500E+1	9.418900E+1	9.635610E+2
9.597500E+1	9.998460E-3	3.151890E-5	-1.000220E-2	-1.313690E-5	9.597800E+1	9.421000E+1	9.645610E+2
9.599900E+1	9.998570E-3	3.080370E-5	-1.000220E-2	-1.490120E-5	9.600400E+1	9.423300E+1	9.655600E+2
9.602900E+1	9.998520E-3	3.163810E-5	-1.000220E-2	-1.299380E-5	9.603300E+1	9.425700E+1	9.665600E+2
9.605900E+1	9.998540E-3	3.330710E-5	-1.000220E-2	-1.585480E-5	9.606100E+1	9.427900E+1	9.675610E+2
9.609000E+1	9.998580E-3	3.237720E-5	-1.000230E-2	-1.361370E-5	9.609500E+1	9.429600E+1	9.685610E+2
9.611500E+1	9.998540E-3	3.311630E-5	-1.000220E-2	-1.163480E-5	9.611900E+1	9.432200E+1	9.695600E+2
9.614800E+1	9.998540E-3	3.438000E-5	-1.000220E-2	-1.494880E-5	9.615100E+1	9.434300E+1	9.705610E+2
9.618400E+1	9.998510E-3	3.516670E-5	-1.000220E-2	-1.063350E-5	9.618600E+1	9.436500E+1	9.715610E+2
9.620600E+1	9.998610E-3	3.476140E-5	-1.000220E-2	-1.189710E-5	9.621000E+1	9.438400E+1	9.725620E+2
9.623600E+1	9.998560E-3	3.607270E-5	-1.000220E-2	-9.894370E-6	9.624200E+1	9.440800E+1	9.735600E+2
9.626500E+1	9.998600E-3	3.476140E-5	-1.000220E-2	-1.363750E-5	9.626900E+1	9.443200E+1	9.745610E+2
9.629600E+1	9.998600E-3	3.230570E-5	-1.000220E-2	-9.250640E-6	9.629900E+1	9.445200E+1	9.755610E+2
9.632500E+1	9.998520E-3	3.633500E-5	-1.000220E-2	-8.296970E-6	9.633000E+1	9.447800E+1	9.766100E+2
9.635200E+1	9.998620E-3	3.185270E-5	-1.000220E-2	-1.144410E-5	9.635600E+1	9.449900E+1	9.775610E+2
9.638100E+1	9.998580E-3	3.309250E-5	-1.000220E-2	-1.208780E-5	9.638400E+1	9.452100E+1	9.785600E+2
9.641300E+1	9.998550E-3	3.428460E-5	-1.000230E-2	-1.325610E-5	9.641800E+1	9.454200E+1	9.795610E+2
9.643900E+1	9.998520E-3	3.757480E-5	-1.000230E-2	-1.299380E-5	9.644400E+1	9.456500E+1	9.805610E+2
9.647200E+1	9.998620E-3	3.180500E-5	-1.000220E-2	-1.440050E-5	9.647600E+1	9.458600E+1	9.815620E+2
9.649900E+1	9.998640E-3	3.097060E-5	-1.000220E-2	-1.363750E-5	9.650100E+1	9.460700E+1	9.825620E+2
9.652700E+1	9.998650E-3	3.635880E-5	-1.000220E-2	-1.482960E-5	9.653100E+1	9.462700E+1	9.835610E+2
9.655500E+1	9.998580E-3	3.407000E-5	-1.000220E-2	-9.441380E-6	9.656000E+1	9.465500E+1	9.845610E+2
9.658500E+1	9.998520E-3	3.435610E-5	-1.000230E-2	-1.356600E-5	9.659000E+1	9.467100E+1	9.855610E+2
9.661100E+1	9.998500E-3	3.414150E-5	-1.000240E-2	-1.332760E-5	9.661700E+1	9.469900E+1	9.865600E+2
9.664200E+1	9.998470E-3	3.559590E-5	-1.000220E-2	-1.332760E-5	9.664800E+1	9.471800E+1	9.875610E+2
9.667400E+1	9.998500E-3	3.607270E-5	-1.000220E-2	-1.089570E-5	9.667900E+1	9.474500E+1	9.885610E+2
9.670100E+1	9.998430E-3	3.628730E-5	-1.000220E-2	-1.425740E-5	9.670600E+1	9.476500E+1	9.895620E+2
9.673100E+1	9.998510E-3	3.755090E-5	-1.000210E-2	-1.070500E-5	9.673300E+1	9.478400E+1	9.905600E+2
