The operator was: HannesStefanSimon
The sample measure was: Cable
The sample was biased using: 10E-3 Amps
Comments:
0.7T

Tbefore	I+	V+	I-	V-	Tafter	Tbase	time
8.217700E+1	9.997970E-3	2.017020E-5	-1.000210E-2	5.714890E-5	8.217900E+1	8.667400E+1	5.713510E+2
8.218400E+1	9.997890E-3	2.315040E-5	-1.000200E-2	5.784030E-5	8.218600E+1	8.668900E+1	5.723520E+2
8.219500E+1	9.997910E-3	2.241130E-5	-1.000210E-2	5.962850E-5	8.219600E+1	8.671300E+1	5.733510E+2
8.220100E+1	9.997950E-3	2.019410E-5	-1.000200E-2	5.507470E-5	8.220300E+1	8.673200E+1	5.743520E+2
8.221100E+1	9.997960E-3	2.207760E-5	-1.000210E-2	5.805490E-5	8.221100E+1	8.675400E+1	5.753500E+2
8.221900E+1	9.997950E-3	2.145770E-5	-1.000210E-2	5.939010E-5	8.222000E+1	8.677000E+1	5.763510E+2
8.222600E+1	9.998010E-3	2.613070E-5	-1.000210E-2	6.005760E-5	8.222500E+1	8.678900E+1	5.773510E+2
8.223400E+1	9.997910E-3	2.191070E-5	-1.000210E-2	5.857940E-5	8.223400E+1	8.681000E+1	5.783500E+2
8.224000E+1	9.998000E-3	2.229210E-5	-1.000200E-2	6.031990E-5	8.224000E+1	8.683300E+1	5.793910E+2
8.225100E+1	9.997970E-3	1.914500E-5	-1.000200E-2	5.433560E-5	8.225100E+1	8.685100E+1	5.803510E+2
8.225800E+1	9.997960E-3	1.780990E-5	-1.000190E-2	5.567070E-5	8.226000E+1	8.687300E+1	5.813520E+2
8.226200E+1	9.997950E-3	2.527240E-5	-1.000200E-2	5.543230E-5	8.226500E+1	8.689200E+1	5.823520E+2
8.227100E+1	9.997930E-3	2.059940E-5	-1.000190E-2	5.743500E-5	8.227000E+1	8.690600E+1	5.833510E+2
8.228300E+1	9.998000E-3	2.257820E-5	-1.000200E-2	5.676750E-5	8.228400E+1	8.693200E+1	5.843510E+2
8.228800E+1	9.997980E-3	2.248290E-5	-1.000200E-2	5.667210E-5	8.228900E+1	8.695100E+1	5.853510E+2
8.229600E+1	9.998070E-3	2.171990E-5	-1.000200E-2	5.457400E-5	8.229800E+1	8.697100E+1	5.863520E+2
8.230200E+1	9.997980E-3	2.241130E-5	-1.000200E-2	5.726810E-5	8.230400E+1	8.698900E+1	5.873510E+2
8.231000E+1	9.997970E-3	2.155300E-5	-1.000200E-2	5.950930E-5	8.231100E+1	8.700700E+1	5.883510E+2
8.231900E+1	9.997960E-3	2.303120E-5	-1.000200E-2	5.569460E-5	8.232000E+1	8.703000E+1	5.893510E+2
8.232900E+1	9.997990E-3	1.893040E-5	-1.000200E-2	5.397800E-5	8.233000E+1	8.704600E+1	5.903510E+2
8.233600E+1	9.997870E-3	2.145770E-5	-1.000210E-2	5.629060E-5	8.233600E+1	8.706600E+1	5.913520E+2
8.234200E+1	9.997860E-3	2.388950E-5	-1.000210E-2	5.509850E-5	8.234400E+1	8.709000E+1	5.923500E+2
8.235000E+1	9.997940E-3	2.160070E-5	-1.000210E-2	5.984310E-5	8.235000E+1	8.710700E+1	5.933500E+2
8.235600E+1	9.997870E-3	2.164840E-5	-1.000210E-2	5.481240E-5	8.235600E+1	8.712800E+1	5.943510E+2
8.236300E+1	9.997990E-3	1.869200E-5	-1.000210E-2	5.605220E-5	8.236400E+1	8.714500E+1	5.953910E+2
8.237300E+1	9.997970E-3	2.450940E-5	-1.000200E-2	5.826950E-5	8.237400E+1	8.716900E+1	5.963500E+2
8.238100E+1	9.998010E-3	2.253060E-5	-1.000210E-2	5.636220E-5	8.238200E+1	8.718500E+1	5.973500E+2
8.238700E+1	9.997930E-3	2.419950E-5	-1.000210E-2	5.807880E-5	8.238800E+1	8.720800E+1	5.983510E+2
8.239500E+1	9.997920E-3	2.312660E-5	-1.000210E-2	5.805490E-5	8.239500E+1	8.722400E+1	5.993520E+2
8.240100E+1	9.997880E-3	2.489090E-5	-1.000200E-2	5.624290E-5	8.240100E+1	8.724100E+1	6.003500E+2
8.241000E+1	9.997970E-3	2.231600E-5	-1.000210E-2	5.869870E-5	8.241100E+1	8.726200E+1	6.013510E+2
8.242200E+1	9.997900E-3	2.293590E-5	-1.000210E-2	5.741120E-5	8.242300E+1	8.728400E+1	6.023510E+2
8.242700E+1	9.997890E-3	2.319810E-5	-1.000210E-2	5.519390E-5	8.242800E+1	8.730500E+1	6.033510E+2
8.243600E+1	9.997920E-3	2.450940E-5	-1.000200E-2	5.655290E-5	8.243800E+1	8.732200E+1	6.043520E+2
8.244400E+1	9.997910E-3	2.117160E-5	-1.000210E-2	5.741120E-5	8.244600E+1	8.734300E+1	6.053510E+2
8.245000E+1	9.997890E-3	2.355580E-5	-1.000200E-2	5.929470E-5	8.245100E+1	8.736200E+1	6.063510E+2
8.245800E+1	9.997880E-3	2.467630E-5	-1.000210E-2	5.733970E-5	8.246000E+1	8.738200E+1	6.073520E+2
8.246600E+1	9.997990E-3	2.264980E-5	-1.000200E-2	6.020070E-5	8.246700E+1	8.740000E+1	6.083510E+2
8.247500E+1	9.997970E-3	2.233980E-5	-1.000200E-2	5.772110E-5	8.247600E+1	8.742000E+1	6.093520E+2
8.247900E+1	9.998020E-3	2.188680E-5	-1.000200E-2	5.905630E-5	8.247800E+1	8.744300E+1	6.103920E+2
8.249000E+1	9.997960E-3	2.264980E-5	-1.000200E-2	5.757810E-5	8.249200E+1	8.745600E+1	6.113510E+2
8.249600E+1	9.997990E-3	1.969340E-5	-1.000200E-2	5.607600E-5	8.249700E+1	8.748100E+1	6.123510E+2
8.250600E+1	9.997930E-3	2.231600E-5	-1.000200E-2	5.776880E-5	8.250600E+1	8.749900E+1	6.133520E+2
8.251300E+1	9.998010E-3	2.434250E-5	-1.000200E-2	5.855560E-5	8.251400E+1	8.751700E+1	6.143510E+2
8.251600E+1	9.998090E-3	2.288820E-5	-1.000200E-2	5.843640E-5	8.251800E+1	8.753600E+1	6.153500E+2
8.252800E+1	9.998000E-3	2.305510E-5	-1.000200E-2	5.826950E-5	8.253000E+1	8.755800E+1	6.163510E+2
8.253300E+1	9.998110E-3	2.391340E-5	-1.000210E-2	5.629060E-5	8.253700E+1	8.757500E+1	6.173520E+2
8.254100E+1	9.998090E-3	2.446170E-5	-1.000210E-2	5.860330E-5	8.254200E+1	8.759600E+1	6.183500E+2
8.254900E+1	9.998120E-3	2.310280E-5	-1.000210E-2	5.609990E-5	8.255100E+1	8.761000E+1	6.193510E+2
8.255400E+1	9.998070E-3	2.419950E-5	-1.000210E-2	6.194120E-5	8.255500E+1	8.763200E+1	6.203510E+2
8.256400E+1	9.998070E-3	1.974110E-5	-1.000210E-2	5.481240E-5	8.256500E+1	8.765600E+1	6.213510E+2
8.257600E+1	9.998010E-3	2.436640E-5	-1.000210E-2	5.598070E-5	8.257600E+1	8.767400E+1	6.223520E+2
8.257800E+1	9.997940E-3	1.783370E-5	-1.000200E-2	5.476470E-5	8.258000E+1	8.769300E+1	6.233510E+2
8.258800E+1	9.997900E-3	1.924040E-5	-1.000200E-2	5.791190E-5	8.258800E+1	8.771100E+1	6.243500E+2
8.259500E+1	9.997950E-3	2.124310E-5	-1.000190E-2	5.791190E-5	8.259500E+1	8.773400E+1	6.253500E+2
8.260600E+1	9.997960E-3	2.532010E-5	-1.000200E-2	5.755420E-5	8.260700E+1	8.775100E+1	6.263910E+2
8.260900E+1	9.997840E-3	2.560620E-5	-1.000200E-2	5.910400E-5	8.261100E+1	8.776800E+1	6.273510E+2
8.261900E+1	9.997880E-3	2.219680E-5	-1.000210E-2	5.693440E-5	8.262000E+1	8.779000E+1	6.283520E+2
8.262400E+1	9.997840E-3	1.943110E-5	-1.000200E-2	5.569460E-5	8.262600E+1	8.781000E+1	6.293520E+2
8.263200E+1	9.997850E-3	2.572540E-5	-1.000210E-2	5.888940E-5	8.263300E+1	8.782600E+1	6.303500E+2
8.264200E+1	9.997830E-3	2.110000E-5	-1.000210E-2	5.624290E-5	8.264300E+1	8.784600E+1	6.313510E+2
8.265200E+1	9.997920E-3	1.997950E-5	-1.000210E-2	5.736350E-5	8.265200E+1	8.786400E+1	6.323520E+2
8.266100E+1	9.997860E-3	2.262590E-5	-1.000210E-2	5.760190E-5	8.266100E+1	8.788400E+1	6.333510E+2
8.266700E+1	9.997920E-3	2.338890E-5	-1.000200E-2	5.941390E-5	8.266900E+1	8.790500E+1	6.343520E+2
8.267900E+1	9.997900E-3	2.021790E-5	-1.000200E-2	5.750660E-5	8.268100E+1	8.792600E+1	6.353510E+2
8.269200E+1	9.997910E-3	2.179150E-5	-1.000200E-2	5.569460E-5	8.269400E+1	8.794500E+1	6.363510E+2
8.270200E+1	9.998000E-3	2.024170E-5	-1.000200E-2	5.736350E-5	8.270100E+1	8.796200E+1	6.373520E+2
8.271600E+1	9.997900E-3	2.379420E-5	-1.000200E-2	5.488400E-5	8.271600E+1	8.798400E+1	6.383520E+2
8.272400E+1	9.997970E-3	2.062320E-5	-1.000200E-2	5.488400E-5	8.272500E+1	8.799900E+1	6.393500E+2
8.273300E+1	9.998060E-3	2.291200E-5	-1.000200E-2	5.612370E-5	8.273300E+1	8.802200E+1	6.403510E+2
8.274200E+1	9.998050E-3	2.131460E-5	-1.000200E-2	5.462170E-5	8.274400E+1	8.804200E+1	6.413910E+2
8.275700E+1	9.997950E-3	2.183910E-5	-1.000200E-2	5.707740E-5	8.275700E+1	8.805800E+1	6.423500E+2
8.276100E+1	9.997980E-3	2.074240E-5	-1.000210E-2	5.595680E-5	8.276200E+1	8.807600E+1	6.433510E+2
8.277300E+1	9.997970E-3	2.040860E-5	-1.000200E-2	5.319120E-5	8.277400E+1	8.809500E+1	6.443520E+2
8.278600E+1	9.998030E-3	2.083780E-5	-1.000200E-2	5.564690E-5	8.278600E+1	8.812200E+1	6.453520E+2
8.279700E+1	9.997940E-3	2.031330E-5	-1.000200E-2	5.598070E-5	8.280000E+1	8.813500E+1	6.463510E+2
8.281200E+1	9.998050E-3	2.000330E-5	-1.000200E-2	5.676750E-5	8.281400E+1	8.815600E+1	6.473510E+2
8.282400E+1	9.998080E-3	2.393720E-5	-1.000200E-2	5.676750E-5	8.282700E+1	8.817500E+1	6.483510E+2
8.283300E+1	9.997890E-3	1.883510E-5	-1.000200E-2	5.702970E-5	8.283600E+1	8.819600E+1	6.493510E+2
8.284500E+1	9.997910E-3	2.129080E-5	-1.000210E-2	5.512240E-5	8.284700E+1	8.821400E+1	6.503500E+2
8.285900E+1	9.997930E-3	2.169610E-5	-1.000200E-2	5.729200E-5	8.286200E+1	8.823200E+1	6.513520E+2
8.287000E+1	9.997970E-3	2.148150E-5	-1.000200E-2	5.733970E-5	8.287200E+1	8.825100E+1	6.523500E+2
8.288200E+1	9.997910E-3	2.262590E-5	-1.000190E-2	5.853180E-5	8.288400E+1	8.827100E+1	6.533510E+2
8.289500E+1	9.997950E-3	2.222060E-5	-1.000200E-2	5.826950E-5	8.289700E+1	8.829100E+1	6.543520E+2
8.290600E+1	9.997910E-3	2.138610E-5	-1.000200E-2	5.545620E-5	8.290700E+1	8.830800E+1	6.553500E+2
8.291600E+1	9.997960E-3	2.059940E-5	-1.000200E-2	5.402570E-5	8.291800E+1	8.832800E+1	6.563500E+2
8.292900E+1	9.997950E-3	1.969340E-5	-1.000200E-2	5.853180E-5	8.293100E+1	8.834600E+1	6.573910E+2
8.293900E+1	9.998030E-3	2.012250E-5	-1.000190E-2	5.540850E-5	8.294000E+1	8.836400E+1	6.583510E+2
8.295300E+1	9.997980E-3	1.955030E-5	-1.000190E-2	5.626680E-5	8.295400E+1	8.838500E+1	6.593500E+2
8.296400E+1	9.997980E-3	2.293590E-5	-1.000190E-2	5.931850E-5	8.296500E+1	8.840400E+1	6.603510E+2
8.297800E+1	9.997860E-3	1.928810E-5	-1.000200E-2	5.345340E-5	8.297900E+1	8.842500E+1	6.613510E+2
8.298300E+1	9.997970E-3	2.090930E-5	-1.000190E-2	5.466940E-5	8.298300E+1	8.843900E+1	6.623500E+2
8.299300E+1	9.998020E-3	2.362730E-5	-1.000200E-2	5.755420E-5	8.299600E+1	8.846200E+1	6.633510E+2
8.300600E+1	9.997990E-3	2.059940E-5	-1.000200E-2	5.490780E-5	8.300600E+1	8.848100E+1	6.643510E+2
8.301700E+1	9.998040E-3	2.493860E-5	-1.000200E-2	5.600450E-5	8.301800E+1	8.850500E+1	6.653510E+2
8.302600E+1	9.998050E-3	2.071860E-5	-1.000200E-2	5.438330E-5	8.302800E+1	8.852100E+1	6.663520E+2
8.303900E+1	9.997990E-3	2.124310E-5	-1.000200E-2	5.769730E-5	8.304000E+1	8.853800E+1	6.673500E+2
8.304900E+1	9.997960E-3	2.226830E-5	-1.000200E-2	5.295280E-5	8.305000E+1	8.855900E+1	6.683510E+2
8.305700E+1	9.998000E-3	2.171990E-5	-1.000200E-2	5.810260E-5	8.305900E+1	8.857400E+1	6.693510E+2
8.306900E+1	9.997960E-3	2.086160E-5	-1.000210E-2	5.598070E-5	8.307000E+1	8.859700E+1	6.703520E+2
8.308000E+1	9.998020E-3	2.059940E-5	-1.000200E-2	5.748270E-5	8.308200E+1	8.861400E+1	6.713500E+2
8.309300E+1	9.997970E-3	2.226830E-5	-1.000200E-2	5.903240E-5	8.309500E+1	8.863300E+1	6.723910E+2
8.310700E+1	9.997970E-3	2.434250E-5	-1.000190E-2	5.686280E-5	8.310500E+1	8.865200E+1	6.733510E+2
8.311400E+1	9.998000E-3	2.300740E-5	-1.000200E-2	5.970000E-5	8.311600E+1	8.867200E+1	6.743520E+2
8.312400E+1	9.997910E-3	2.365110E-5	-1.000200E-2	5.762580E-5	8.312500E+1	8.869400E+1	6.753520E+2
8.313700E+1	9.997920E-3	2.090930E-5	-1.000200E-2	5.753040E-5	8.313800E+1	8.871200E+1	6.763500E+2
8.315100E+1	9.997990E-3	2.274510E-5	-1.000200E-2	5.831720E-5	8.315100E+1	8.872700E+1	6.773500E+2
8.315900E+1	9.998030E-3	2.062320E-5	-1.000200E-2	5.366800E-5	8.316100E+1	8.874400E+1	6.783520E+2
8.317300E+1	9.997980E-3	2.403260E-5	-1.000190E-2	5.865100E-5	8.317500E+1	8.876600E+1	6.793510E+2
8.318400E+1	9.998050E-3	1.850130E-5	-1.000200E-2	5.333420E-5	8.318600E+1	8.878600E+1	6.803510E+2
8.319800E+1	9.997990E-3	2.093320E-5	-1.000190E-2	5.705360E-5	8.320000E+1	8.880400E+1	6.813520E+2
8.320600E+1	9.998110E-3	2.017020E-5	-1.000190E-2	5.676750E-5	8.320800E+1	8.882100E+1	6.823500E+2
8.322200E+1	9.998030E-3	2.095700E-5	-1.000190E-2	5.531310E-5	8.322200E+1	8.884400E+1	6.833510E+2
8.323200E+1	9.998020E-3	2.286430E-5	-1.000190E-2	5.755420E-5	8.323400E+1	8.886000E+1	6.843510E+2
8.324200E+1	9.998070E-3	2.331730E-5	-1.000190E-2	5.605220E-5	8.324400E+1	8.888100E+1	6.853510E+2
8.325800E+1	9.998070E-3	2.052780E-5	-1.000190E-2	5.733970E-5	8.326000E+1	8.889900E+1	6.863500E+2
8.326800E+1	9.998070E-3	1.921650E-5	-1.000190E-2	5.350110E-5	8.326900E+1	8.891700E+1	6.873520E+2
8.328200E+1	9.997990E-3	1.959800E-5	-1.000190E-2	5.419250E-5	8.328600E+1	8.893500E+1	6.883900E+2
8.329500E+1	9.998050E-3	2.267360E-5	-1.000190E-2	5.826950E-5	8.329700E+1	8.895800E+1	6.893510E+2
8.330900E+1	9.997970E-3	2.202990E-5	-1.000180E-2	5.736350E-5	8.331000E+1	8.897700E+1	6.903520E+2
8.331800E+1	9.998050E-3	1.940730E-5	-1.000180E-2	5.738740E-5	8.332200E+1	8.899400E+1	6.913500E+2
8.333800E+1	9.997930E-3	2.105240E-5	-1.000200E-2	5.643370E-5	8.333900E+1	8.901000E+1	6.923500E+2
8.334900E+1	9.998000E-3	2.086160E-5	-1.000190E-2	5.769730E-5	8.335100E+1	8.902900E+1	6.933510E+2
8.336400E+1	9.998070E-3	2.379420E-5	-1.000200E-2	5.738740E-5	8.336500E+1	8.905000E+1	6.943510E+2
8.338400E+1	9.997970E-3	2.117160E-5	-1.000210E-2	5.600450E-5	8.338700E+1	8.907000E+1	6.953510E+2
8.339800E+1	9.997940E-3	1.835820E-5	-1.000200E-2	5.857940E-5	8.340000E+1	8.908500E+1	6.963510E+2
8.341300E+1	9.997910E-3	2.341270E-5	-1.000200E-2	5.717280E-5	8.341700E+1	8.910400E+1	6.973510E+2
8.343100E+1	9.997970E-3	2.052780E-5	-1.000200E-2	5.750660E-5	8.343200E+1	8.912200E+1	6.983500E+2
8.344900E+1	9.997970E-3	2.362730E-5	-1.000200E-2	5.722050E-5	8.345200E+1	8.914300E+1	6.993510E+2
8.346900E+1	9.997990E-3	2.179150E-5	-1.000210E-2	5.481240E-5	8.347300E+1	8.916000E+1	7.003510E+2
8.348900E+1	9.997880E-3	2.563000E-5	-1.000210E-2	5.979540E-5	8.349100E+1	8.917900E+1	7.013510E+2
8.351100E+1	9.997950E-3	2.188680E-5	-1.000210E-2	6.060600E-5	8.351300E+1	8.919700E+1	7.023520E+2
8.353000E+1	9.997870E-3	2.281670E-5	-1.000210E-2	5.795960E-5	8.353300E+1	8.921900E+1	7.033920E+2
8.355000E+1	9.997920E-3	2.384190E-5	-1.000210E-2	5.824570E-5	8.355200E+1	8.923800E+1	7.043510E+2
8.356800E+1	9.997890E-3	2.305510E-5	-1.000210E-2	5.922320E-5	8.357100E+1	8.925700E+1	7.053510E+2
8.359200E+1	9.997910E-3	2.090930E-5	-1.000210E-2	5.862710E-5	8.359500E+1	8.927600E+1	7.063520E+2
8.361400E+1	9.997940E-3	2.379420E-5	-1.000210E-2	5.657670E-5	8.361700E+1	8.929200E+1	7.073500E+2
8.363400E+1	9.997890E-3	2.019410E-5	-1.000210E-2	5.571840E-5	8.363600E+1	8.931400E+1	7.083510E+2
8.365700E+1	9.998030E-3	2.424720E-5	-1.000200E-2	5.970000E-5	8.366000E+1	8.933300E+1	7.093510E+2
8.367800E+1	9.997860E-3	1.993180E-5	-1.000210E-2	5.779270E-5	8.368100E+1	8.934900E+1	7.103520E+2
8.370300E+1	9.997880E-3	2.152920E-5	-1.000210E-2	5.836490E-5	8.370600E+1	8.937000E+1	7.113520E+2
8.372800E+1	9.997980E-3	2.150540E-5	-1.000210E-2	5.407330E-5	8.373200E+1	8.938500E+1	7.123520E+2
8.375500E+1	9.997940E-3	1.857280E-5	-1.000200E-2	5.745890E-5	8.375800E+1	8.941000E+1	7.133500E+2
8.377800E+1	9.997940E-3	1.881120E-5	-1.000200E-2	5.660060E-5	8.378100E+1	8.942700E+1	7.143520E+2
8.380100E+1	9.997990E-3	1.966950E-5	-1.000200E-2	5.629060E-5	8.380400E+1	8.944300E+1	7.153510E+2
8.382700E+1	9.997950E-3	2.117160E-5	-1.000210E-2	5.741120E-5	8.383100E+1	8.946100E+1	7.163510E+2
8.386200E+1	9.997930E-3	1.769070E-5	-1.000200E-2	5.564690E-5	8.386600E+1	8.948100E+1	7.173520E+2
8.389000E+1	9.998010E-3	2.119540E-5	-1.000210E-2	5.574230E-5	8.389400E+1	8.949800E+1	7.183500E+2
8.392600E+1	9.997990E-3	1.962180E-5	-1.000210E-2	5.366800E-5	8.393000E+1	8.951900E+1	7.193900E+2
8.395600E+1	9.997860E-3	2.303120E-5	-1.000220E-2	5.679130E-5	8.396100E+1	8.953600E+1	7.203510E+2
8.398700E+1	9.997890E-3	1.950260E-5	-1.000210E-2	5.927090E-5	8.399100E+1	8.955900E+1	7.213510E+2
8.402000E+1	9.997910E-3	1.912120E-5	-1.000200E-2	5.490780E-5	8.402300E+1	8.957700E+1	7.223500E+2
8.405400E+1	9.997920E-3	2.286430E-5	-1.000200E-2	6.079670E-5	8.405900E+1	8.959300E+1	7.233520E+2
8.408700E+1	9.997990E-3	2.064700E-5	-1.000200E-2	5.700590E-5	8.409100E+1	8.961200E+1	7.243510E+2
8.411300E+1	9.997960E-3	1.995560E-5	-1.000200E-2	5.757810E-5	8.411800E+1	8.963000E+1	7.253510E+2
8.414200E+1	9.997940E-3	2.193450E-5	-1.000210E-2	5.774500E-5	8.414700E+1	8.965300E+1	7.263520E+2
8.417600E+1	9.997920E-3	2.152920E-5	-1.000200E-2	6.184580E-5	8.418100E+1	8.967000E+1	7.273510E+2
8.420600E+1	9.997890E-3	2.267360E-5	-1.000200E-2	5.712510E-5	8.420900E+1	8.968900E+1	7.283510E+2
8.423400E+1	9.997990E-3	2.114770E-5	-1.000200E-2	5.915170E-5	8.423900E+1	8.970800E+1	7.293510E+2
8.426600E+1	9.997910E-3	1.928810E-5	-1.000200E-2	5.426410E-5	8.427000E+1	8.972600E+1	7.303510E+2
8.429800E+1	9.998000E-3	2.171990E-5	-1.000210E-2	5.717280E-5	8.430200E+1	8.974300E+1	7.313520E+2
8.432800E+1	9.997890E-3	2.131460E-5	-1.000200E-2	5.598070E-5	8.433200E+1	8.976300E+1	7.323520E+2
8.435900E+1	9.998030E-3	1.966950E-5	-1.000200E-2	5.602840E-5	8.436200E+1	8.978500E+1	7.333500E+2
8.438900E+1	9.997930E-3	2.169610E-5	-1.000200E-2	5.614760E-5	8.439500E+1	8.980000E+1	7.343910E+2
8.442200E+1	9.997970E-3	1.823900E-5	-1.000210E-2	5.714890E-5	8.442500E+1	8.982100E+1	7.353510E+2
8.445000E+1	9.997970E-3	1.852510E-5	-1.000210E-2	5.719660E-5	8.445500E+1	8.984300E+1	7.363500E+2
8.447800E+1	9.998080E-3	1.831050E-5	-1.000200E-2	5.795960E-5	8.448300E+1	8.985800E+1	7.373500E+2
8.451200E+1	9.998080E-3	2.086160E-5	-1.000200E-2	5.629060E-5	8.451400E+1	8.987900E+1	7.383510E+2
8.453900E+1	9.997970E-3	2.069470E-5	-1.000210E-2	5.416870E-5	8.454300E+1	8.989700E+1	7.393510E+2
8.456800E+1	9.998030E-3	1.707080E-5	-1.000210E-2	5.519390E-5	8.457200E+1	8.991300E+1	7.403500E+2
8.459800E+1	9.997980E-3	1.735690E-5	-1.000210E-2	5.664830E-5	8.460100E+1	8.993400E+1	7.413520E+2
8.462700E+1	9.998000E-3	1.749990E-5	-1.000210E-2	5.369190E-5	8.463100E+1	8.995300E+1	7.423510E+2
8.466000E+1	9.997980E-3	1.802440E-5	-1.000210E-2	5.230900E-5	8.466300E+1	8.997100E+1	7.433520E+2
8.468800E+1	9.997990E-3	1.823900E-5	-1.000210E-2	5.474090E-5	8.469200E+1	8.999500E+1	7.443500E+2
8.471700E+1	9.997980E-3	1.893040E-5	-1.000210E-2	5.552770E-5	8.472000E+1	9.000800E+1	7.453510E+2
8.474900E+1	9.997990E-3	1.907350E-5	-1.000210E-2	5.598070E-5	8.475300E+1	9.002800E+1	7.463510E+2
8.477600E+1	9.997970E-3	1.814370E-5	-1.000210E-2	5.733970E-5	8.478100E+1	9.004900E+1	7.473510E+2
8.480600E+1	9.997950E-3	1.907350E-5	-1.000210E-2	5.419250E-5	8.481000E+1	9.006400E+1	7.483520E+2
8.483400E+1	9.997980E-3	1.699920E-5	-1.000210E-2	5.559920E-5	8.483900E+1	9.008500E+1	7.493510E+2
8.486600E+1	9.997980E-3	1.850130E-5	-1.000200E-2	5.502700E-5	8.487400E+1	9.010400E+1	7.503910E+2
8.489300E+1	9.997980E-3	2.200600E-5	-1.000200E-2	5.593300E-5	8.489700E+1	9.012400E+1	7.513510E+2
8.492400E+1	9.998040E-3	2.193450E-5	-1.000200E-2	5.795960E-5	8.492800E+1	9.014400E+1	7.523500E+2
8.495600E+1	9.998110E-3	2.074240E-5	-1.000200E-2	5.767350E-5	8.496000E+1	9.015700E+1	7.533510E+2
8.498600E+1	9.998010E-3	2.031330E-5	-1.000200E-2	5.741120E-5	8.499100E+1	9.017900E+1	7.543520E+2
8.501600E+1	9.998050E-3	1.983640E-5	-1.000200E-2	5.767350E-5	8.501900E+1	9.019700E+1	7.553500E+2
8.504700E+1	9.998010E-3	1.986030E-5	-1.000200E-2	5.722050E-5	8.505200E+1	9.021900E+1	7.563510E+2
8.507700E+1	9.998100E-3	1.719000E-5	-1.000200E-2	5.710120E-5	8.508000E+1	9.023600E+1	7.573520E+2
8.511000E+1	9.998100E-3	2.095700E-5	-1.000200E-2	5.776880E-5	8.511500E+1	9.025500E+1	7.583510E+2
8.514300E+1	9.998060E-3	1.845360E-5	-1.000190E-2	5.776880E-5	8.514700E+1	9.027300E+1	7.593500E+2
8.517600E+1	9.998120E-3	1.947880E-5	-1.000200E-2	5.776880E-5	8.518100E+1	9.029000E+1	7.603510E+2
8.521100E+1	9.997960E-3	1.800060E-5	-1.000200E-2	5.290510E-5	8.521400E+1	9.031300E+1	7.613500E+2
8.523900E+1	9.998000E-3	2.026560E-5	-1.000200E-2	5.891320E-5	8.524600E+1	9.033000E+1	7.623960E+2
8.527500E+1	9.998010E-3	1.747610E-5	-1.000200E-2	5.352500E-5	8.527900E+1	9.034800E+1	7.633510E+2
8.530700E+1	9.998070E-3	1.683240E-5	-1.000190E-2	5.927090E-5	8.530900E+1	9.036700E+1	7.643520E+2
8.533800E+1	9.998100E-3	1.969340E-5	-1.000190E-2	5.764960E-5	8.534500E+1	9.038900E+1	7.653910E+2
8.537300E+1	9.998130E-3	1.749990E-5	-1.000190E-2	5.638600E-5	8.537800E+1	9.040200E+1	7.663520E+2
8.541000E+1	9.998070E-3	1.878740E-5	-1.000200E-2	5.805490E-5	8.541400E+1	9.042600E+1	7.673510E+2
8.544600E+1	9.998040E-3	2.005100E-5	-1.000200E-2	5.810260E-5	8.545100E+1	9.044500E+1	7.683500E+2
8.547700E+1	9.998040E-3	1.802440E-5	-1.000200E-2	5.760190E-5	8.548200E+1	9.046200E+1	7.693510E+2
8.550900E+1	9.998020E-3	1.692770E-5	-1.000200E-2	5.702970E-5	8.551500E+1	9.048200E+1	7.703520E+2
8.554500E+1	9.998090E-3	1.459120E-5	-1.000200E-2	5.590920E-5	8.555000E+1	9.050000E+1	7.713500E+2
8.558200E+1	9.998060E-3	1.878740E-5	-1.000200E-2	5.800720E-5	8.558700E+1	9.051700E+1	7.723510E+2
8.561500E+1	9.998070E-3	2.038480E-5	-1.000210E-2	5.857940E-5	8.562100E+1	9.053800E+1	7.733510E+2
8.565500E+1	9.998080E-3	1.943110E-5	-1.000210E-2	6.015300E-5	8.566000E+1	9.055400E+1	7.743520E+2
8.568800E+1	9.998120E-3	1.630780E-5	-1.000210E-2	5.483630E-5	8.569200E+1	9.057700E+1	7.753500E+2
8.572600E+1	9.997990E-3	1.842980E-5	-1.000210E-2	5.793570E-5	8.572900E+1	9.059300E+1	7.763510E+2
8.576400E+1	9.998080E-3	1.692770E-5	-1.000210E-2	5.919930E-5	8.576900E+1	9.061200E+1	7.773510E+2
8.580400E+1	9.998060E-3	1.871590E-5	-1.000210E-2	5.910400E-5	8.580900E+1	9.062900E+1	7.783520E+2
8.583900E+1	9.998070E-3	1.485350E-5	-1.000200E-2	5.958080E-5	8.584400E+1	9.065300E+1	7.793500E+2
8.587700E+1	9.998140E-3	1.430510E-5	-1.000200E-2	5.805490E-5	8.588200E+1	9.066900E+1	7.803510E+2
8.591300E+1	9.998080E-3	1.516340E-5	-1.000200E-2	5.767350E-5	8.592200E+1	9.069200E+1	7.813910E+2
8.595400E+1	9.998110E-3	1.692770E-5	-1.000200E-2	6.020070E-5	8.595700E+1	9.070800E+1	7.823510E+2
8.598900E+1	9.998110E-3	1.196860E-5	-1.000200E-2	5.962850E-5	8.599400E+1	9.072500E+1	7.833510E+2
8.603000E+1	9.998130E-3	1.401900E-5	-1.000200E-2	5.631450E-5	8.603600E+1	9.075000E+1	7.843520E+2
