The operator was: HannesStefanSimon
The sample measure was: Cable
The sample was biased using: 10E-3 Amps
Comments:
test run to see how the program works

Tbefore	I+	V+	I-	V-	Tafter	Tbase	time
1.286770E+2	9.998650E-3	5.052090E-5	-1.000210E-2	-3.600120E-5	1.286810E+2	1.259960E+2	2.713873E+3
1.286940E+2	9.998630E-3	5.133150E-5	-1.000210E-2	-3.619190E-5	1.286950E+2	1.260140E+2	2.714874E+3
1.287150E+2	9.998700E-3	4.863740E-5	-1.000200E-2	-3.311630E-5	1.287170E+2	1.260320E+2	2.715873E+3
1.287290E+2	9.998570E-3	5.280970E-5	-1.000210E-2	-3.504750E-5	1.287300E+2	1.260470E+2	2.716874E+3
1.287470E+2	9.998570E-3	4.749300E-5	-1.000210E-2	-3.466610E-5	1.287500E+2	1.260690E+2	2.717874E+3
1.287670E+2	9.998580E-3	4.825590E-5	-1.000210E-2	-3.502370E-5	1.287710E+2	1.260850E+2	2.718875E+3
1.287830E+2	9.998590E-3	4.909040E-5	-1.000210E-2	-3.640650E-5	1.287840E+2	1.261020E+2	2.719873E+3
1.287980E+2	9.998650E-3	4.839900E-5	-1.000210E-2	-3.516670E-5	1.288030E+2	1.261260E+2	2.720914E+3
1.288170E+2	9.998560E-3	4.806520E-5	-1.000210E-2	-3.526210E-5	1.288220E+2	1.261430E+2	2.721875E+3
1.288320E+2	9.998550E-3	4.920960E-5	-1.000210E-2	-3.845690E-5	1.288350E+2	1.261560E+2	2.722873E+3
1.288510E+2	9.998550E-3	4.625320E-5	-1.000220E-2	-3.745560E-5	1.288520E+2	1.261790E+2	2.723873E+3
1.288710E+2	9.998570E-3	5.087850E-5	-1.000210E-2	-3.530980E-5	1.288720E+2	1.261920E+2	2.724874E+3
1.288900E+2	9.998580E-3	5.073550E-5	-1.000220E-2	-3.707410E-5	1.288890E+2	1.262110E+2	2.725875E+3
1.289060E+2	9.998530E-3	5.104540E-5	-1.000210E-2	-3.654960E-5	1.289080E+2	1.262310E+2	2.726874E+3
1.289230E+2	9.998600E-3	4.940030E-5	-1.000210E-2	-3.607270E-5	1.289270E+2	1.262480E+2	2.727874E+3
1.289370E+2	9.998560E-3	4.928110E-5	-1.000200E-2	-3.252030E-5	1.289400E+2	1.262620E+2	2.728874E+3
1.289580E+2	9.998610E-3	5.140300E-5	-1.000210E-2	-3.488060E-5	1.289610E+2	1.262840E+2	2.729873E+3
1.289750E+2	9.998630E-3	5.018710E-5	-1.000210E-2	-3.571510E-5	1.289770E+2	1.263000E+2	2.730874E+3
1.289890E+2	9.998640E-3	5.199910E-5	-1.000200E-2	-3.809930E-5	1.289910E+2	1.263230E+2	2.731874E+3
1.290100E+2	9.998720E-3	4.773140E-5	-1.000210E-2	-3.874300E-5	1.290110E+2	1.263390E+2	2.732874E+3
1.290300E+2	9.998600E-3	4.749300E-5	-1.000210E-2	-3.924370E-5	1.290280E+2	1.263530E+2	2.733875E+3
1.290480E+2	9.998600E-3	4.646780E-5	-1.000210E-2	-4.062650E-5	1.290480E+2	1.263760E+2	2.734873E+3
1.290620E+2	9.998580E-3	4.742150E-5	-1.000220E-2	-3.540520E-5	1.290660E+2	1.263930E+2	2.735874E+3
1.290810E+2	9.998600E-3	4.937650E-5	-1.000230E-2	-3.685950E-5	1.290830E+2	1.264110E+2	2.736913E+3
1.291000E+2	9.998590E-3	4.734990E-5	-1.000220E-2	-3.755090E-5	1.291010E+2	1.264260E+2	2.737875E+3
1.291130E+2	9.998530E-3	5.023480E-5	-1.000230E-2	-3.700260E-5	1.291160E+2	1.264460E+2	2.738873E+3
1.291320E+2	9.998680E-3	4.887580E-5	-1.000220E-2	-3.919600E-5	1.291360E+2	1.264670E+2	2.739874E+3
1.291460E+2	9.998630E-3	4.997250E-5	-1.000220E-2	-3.621580E-5	1.291500E+2	1.264840E+2	2.740873E+3
1.291700E+2	9.998550E-3	4.870890E-5	-1.000220E-2	-3.919600E-5	1.291730E+2	1.265030E+2	2.741873E+3
1.291820E+2	9.998590E-3	4.956720E-5	-1.000220E-2	-3.480910E-5	1.291850E+2	1.265190E+2	2.742874E+3
1.292020E+2	9.998530E-3	4.932880E-5	-1.000220E-2	-3.607270E-5	1.292020E+2	1.265370E+2	2.743875E+3
1.292230E+2	9.998580E-3	4.808900E-5	-1.000220E-2	-3.480910E-5	1.292260E+2	1.265500E+2	2.744873E+3
1.292390E+2	9.998550E-3	5.059240E-5	-1.000220E-2	-3.559590E-5	1.292420E+2	1.265730E+2	2.745874E+3
1.292510E+2	9.998620E-3	5.145070E-5	-1.000220E-2	-3.657340E-5	1.292570E+2	1.265890E+2	2.746874E+3
1.292710E+2	9.998550E-3	4.832740E-5	-1.000220E-2	-3.716950E-5	1.292740E+2	1.266100E+2	2.747875E+3
1.292880E+2	9.998610E-3	5.092620E-5	-1.000210E-2	-3.738400E-5	1.292940E+2	1.266240E+2	2.748874E+3
1.293070E+2	9.998620E-3	4.923340E-5	-1.000220E-2	-3.697870E-5	1.293110E+2	1.266420E+2	2.749873E+3
1.293300E+2	9.998470E-3	4.625320E-5	-1.000220E-2	-3.657340E-5	1.293320E+2	1.266630E+2	2.750873E+3
1.293450E+2	9.998560E-3	4.725460E-5	-1.000220E-2	-3.757480E-5	1.293430E+2	1.266790E+2	2.751915E+3
1.293600E+2	9.998550E-3	4.901890E-5	-1.000220E-2	-3.643040E-5	1.293640E+2	1.266990E+2	2.752875E+3
1.293820E+2	9.998610E-3	5.002020E-5	-1.000220E-2	-3.798010E-5	1.293840E+2	1.267160E+2	2.753874E+3
1.293950E+2	9.998570E-3	4.646780E-5	-1.000220E-2	-3.819470E-5	1.293990E+2	1.267380E+2	2.754874E+3
1.294150E+2	9.998550E-3	4.949570E-5	-1.000210E-2	-3.926750E-5	1.294170E+2	1.267560E+2	2.755875E+3
1.294300E+2	9.998590E-3	4.599090E-5	-1.000220E-2	-3.545280E-5	1.294350E+2	1.267690E+2	2.756873E+3
1.294510E+2	9.998460E-3	4.911420E-5	-1.000230E-2	-3.898140E-5	1.294530E+2	1.267920E+2	2.757874E+3
1.294640E+2	9.998600E-3	4.539490E-5	-1.000220E-2	-3.709790E-5	1.294670E+2	1.268070E+2	2.758875E+3
1.294820E+2	9.998540E-3	4.785060E-5	-1.000220E-2	-3.755090E-5	1.294860E+2	1.268260E+2	2.759875E+3
1.295020E+2	9.998420E-3	4.737380E-5	-1.000230E-2	-3.538130E-5	1.295050E+2	1.268420E+2	2.760874E+3
1.295200E+2	9.998470E-3	4.928110E-5	-1.000230E-2	-3.714560E-5	1.295230E+2	1.268610E+2	2.761874E+3
1.295370E+2	9.998380E-3	4.847050E-5	-1.000230E-2	-3.986360E-5	1.295400E+2	1.268790E+2	2.762873E+3
1.295580E+2	9.998500E-3	4.727840E-5	-1.000220E-2	-3.609660E-5	1.295580E+2	1.268970E+2	2.763873E+3
1.295730E+2	9.998510E-3	4.689690E-5	-1.000220E-2	-3.876690E-5	1.295750E+2	1.269130E+2	2.764874E+3
1.295860E+2	9.998540E-3	5.097390E-5	-1.000220E-2	-3.461840E-5	1.295880E+2	1.269320E+2	2.765875E+3
1.296050E+2	9.998420E-3	5.044940E-5	-1.000220E-2	-3.817080E-5	1.296070E+2	1.269500E+2	2.766875E+3
1.296230E+2	9.998410E-3	5.116460E-5	-1.000220E-2	-3.635880E-5	1.296250E+2	1.269680E+2	2.767914E+3
1.296390E+2	9.998470E-3	5.397800E-5	-1.000230E-2	-3.528590E-5	1.296410E+2	1.269850E+2	2.768873E+3
1.296580E+2	9.998420E-3	5.290510E-5	-1.000220E-2	-3.252030E-5	1.296600E+2	1.270010E+2	2.769874E+3
1.296790E+2	9.998470E-3	5.097390E-5	-1.000220E-2	-3.514290E-5	1.296780E+2	1.270230E+2	2.770875E+3
1.296970E+2	9.998530E-3	5.111690E-5	-1.000220E-2	-3.557210E-5	1.296970E+2	1.270410E+2	2.771874E+3
1.297090E+2	9.998620E-3	4.982950E-5	-1.000210E-2	-3.268720E-5	1.297130E+2	1.270540E+2	2.772874E+3
1.297270E+2	9.998570E-3	5.400180E-5	-1.000210E-2	-3.764630E-5	1.297300E+2	1.270740E+2	2.773875E+3
1.297420E+2	9.998570E-3	4.930500E-5	-1.000210E-2	-3.721710E-5	1.297450E+2	1.270910E+2	2.774873E+3
1.297610E+2	9.998530E-3	4.727840E-5	-1.000220E-2	-3.764630E-5	1.297660E+2	1.271120E+2	2.775874E+3
1.297770E+2	9.998440E-3	4.990100E-5	-1.000220E-2	-3.740790E-5	1.297800E+2	1.271290E+2	2.776875E+3
1.297950E+2	9.998420E-3	5.187990E-5	-1.000220E-2	-3.468990E-5	1.297970E+2	1.271450E+2	2.777875E+3
1.298150E+2	9.998460E-3	4.804130E-5	-1.000220E-2	-3.752710E-5	1.298170E+2	1.271670E+2	2.778874E+3
1.298320E+2	9.998460E-3	5.030630E-5	-1.000220E-2	-3.640650E-5	1.298330E+2	1.271830E+2	2.779874E+3
1.298470E+2	9.998490E-3	4.966260E-5	-1.000220E-2	-3.776550E-5	1.298490E+2	1.272010E+2	2.780873E+3
1.298670E+2	9.998450E-3	5.266670E-5	-1.000230E-2	-3.752710E-5	1.298720E+2	1.272200E+2	2.781873E+3
1.298850E+2	9.998570E-3	4.744530E-5	-1.000220E-2	-3.845690E-5	1.298860E+2	1.272400E+2	2.782914E+3
1.299010E+2	9.998520E-3	4.570480E-5	-1.000220E-2	-3.838540E-5	1.299010E+2	1.272560E+2	2.783875E+3
1.299200E+2	9.998580E-3	4.792210E-5	-1.000220E-2	-3.495220E-5	1.299240E+2	1.272750E+2	2.784875E+3
1.299360E+2	9.998530E-3	5.066390E-5	-1.000220E-2	-3.812310E-5	1.299370E+2	1.272950E+2	2.785873E+3
1.299540E+2	9.998480E-3	4.620550E-5	-1.000220E-2	-3.738400E-5	1.299560E+2	1.273120E+2	2.786873E+3
1.299750E+2	9.998470E-3	4.780290E-5	-1.000220E-2	-4.048350E-5	1.299770E+2	1.273280E+2	2.787874E+3
1.299920E+2	9.998460E-3	4.487040E-5	-1.000220E-2	-3.950600E-5	1.299920E+2	1.273420E+2	2.788875E+3
1.300080E+2	9.998510E-3	4.637240E-5	-1.000220E-2	-4.084110E-5	1.300090E+2	1.273630E+2	2.789874E+3
1.300270E+2	9.998430E-3	5.202290E-5	-1.000220E-2	-3.836160E-5	1.300260E+2	1.273800E+2	2.790874E+3
1.300420E+2	9.998430E-3	4.813670E-5	-1.000220E-2	-3.535750E-5	1.300430E+2	1.274020E+2	2.791875E+3
1.300590E+2	9.998510E-3	5.247590E-5	-1.000220E-2	-3.728870E-5	1.300620E+2	1.274200E+2	2.792873E+3
1.300750E+2	9.998500E-3	4.835130E-5	-1.000210E-2	-3.798010E-5	1.300770E+2	1.274350E+2	2.793874E+3
1.300910E+2	9.998540E-3	5.221370E-5	-1.000220E-2	-3.857610E-5	1.300920E+2	1.274550E+2	2.794875E+3
1.301110E+2	9.998440E-3	4.968640E-5	-1.000210E-2	-3.745560E-5	1.301150E+2	1.274700E+2	2.795875E+3
1.301300E+2	9.998510E-3	5.035400E-5	-1.000210E-2	-3.950600E-5	1.301300E+2	1.274900E+2	2.796874E+3
1.301460E+2	9.998510E-3	5.111690E-5	-1.000210E-2	-3.833770E-5	1.301480E+2	1.275070E+2	2.797874E+3
1.301650E+2	9.998460E-3	5.195140E-5	-1.000220E-2	-3.609660E-5	1.301680E+2	1.275290E+2	2.798913E+3
1.301790E+2	9.998530E-3	5.307200E-5	-1.000220E-2	-3.430840E-5	1.301840E+2	1.275410E+2	2.799873E+3
1.302010E+2	9.998490E-3	5.309580E-5	-1.000220E-2	-3.683570E-5	1.302040E+2	1.275590E+2	2.800874E+3
1.302180E+2	9.998450E-3	5.176070E-5	-1.000220E-2	-3.540520E-5	1.302220E+2	1.275740E+2	2.801874E+3
1.302320E+2	9.998420E-3	5.288120E-5	-1.000230E-2	-3.440380E-5	1.302350E+2	1.275980E+2	2.802875E+3
1.302510E+2	9.998460E-3	5.302430E-5	-1.000230E-2	-3.471370E-5	1.302530E+2	1.276140E+2	2.803873E+3
1.302690E+2	9.998400E-3	5.283360E-5	-1.000230E-2	-3.616810E-5	1.302730E+2	1.276320E+2	2.804873E+3
1.302840E+2	9.998550E-3	5.385880E-5	-1.000230E-2	-3.376010E-5	1.302860E+2	1.276510E+2	2.805874E+3
1.303020E+2	9.998450E-3	4.863740E-5	-1.000230E-2	-3.564360E-5	1.303030E+2	1.276670E+2	2.806875E+3
1.303180E+2	9.998470E-3	4.987720E-5	-1.000230E-2	-3.755090E-5	1.303210E+2	1.276910E+2	2.807874E+3
1.303400E+2	9.998470E-3	5.087850E-5	-1.000230E-2	-3.445150E-5	1.303420E+2	1.277040E+2	2.808874E+3
1.303550E+2	9.998470E-3	5.137920E-5	-1.000230E-2	-3.645420E-5	1.303570E+2	1.277220E+2	2.809874E+3
1.303720E+2	9.998490E-3	5.390640E-5	-1.000230E-2	-3.364090E-5	1.303740E+2	1.277420E+2	2.810873E+3
1.303890E+2	9.998420E-3	5.090240E-5	-1.000230E-2	-3.721710E-5	1.303920E+2	1.277580E+2	2.811874E+3
1.304070E+2	9.998440E-3	4.954340E-5	-1.000230E-2	-3.550050E-5	1.304080E+2	1.277780E+2	2.812875E+3
1.304270E+2	9.998520E-3	5.261900E-5	-1.000230E-2	-4.043580E-5	1.304330E+2	1.278000E+2	2.813915E+3
1.304440E+2	9.998550E-3	4.723070E-5	-1.000220E-2	-3.716950E-5	1.304450E+2	1.278190E+2	2.814874E+3
1.304580E+2	9.998560E-3	5.300050E-5	-1.000230E-2	-3.733640E-5	1.304600E+2	1.278270E+2	2.815874E+3
1.304790E+2	9.998550E-3	5.011560E-5	-1.000230E-2	-3.604890E-5	1.304790E+2	1.278470E+2	2.816873E+3
1.304970E+2	9.998570E-3	4.901890E-5	-1.000230E-2	-3.564360E-5	1.304970E+2	1.278620E+2	2.817873E+3
1.305110E+2	9.998560E-3	4.866120E-5	-1.000230E-2	-3.719330E-5	1.305130E+2	1.278830E+2	2.818874E+3
1.305280E+2	9.998530E-3	4.971030E-5	-1.000220E-2	-3.511910E-5	1.305300E+2	1.279020E+2	2.819874E+3
1.305460E+2	9.998550E-3	4.806520E-5	-1.000220E-2	-3.728870E-5	1.305500E+2	1.279220E+2	2.820875E+3
1.305620E+2	9.998590E-3	5.233290E-5	-1.000210E-2	-3.585820E-5	1.305670E+2	1.279380E+2	2.821873E+3
1.305840E+2	9.998560E-3	5.152230E-5	-1.000220E-2	-3.526210E-5	1.305860E+2	1.279520E+2	2.822874E+3
1.305990E+2	9.998510E-3	4.937650E-5	-1.000210E-2	-3.435610E-5	1.306020E+2	1.279720E+2	2.823875E+3
1.306140E+2	9.998700E-3	5.254750E-5	-1.000220E-2	-3.225800E-5	1.306140E+2	1.279920E+2	2.824873E+3
1.306350E+2	9.998580E-3	5.095000E-5	-1.000210E-2	-3.497600E-5	1.306390E+2	1.280090E+2	2.825874E+3
1.306500E+2	9.998650E-3	5.025860E-5	-1.000210E-2	-3.407000E-5	1.306520E+2	1.280290E+2	2.826874E+3
1.306690E+2	9.998620E-3	5.135540E-5	-1.000210E-2	-3.643040E-5	1.306710E+2	1.280450E+2	2.827875E+3
1.306880E+2	9.998670E-3	4.866120E-5	-1.000210E-2	-3.776550E-5	1.306880E+2	1.280580E+2	2.828874E+3
1.307000E+2	9.998650E-3	5.102160E-5	-1.000200E-2	-3.337860E-5	1.307050E+2	1.280820E+2	2.829913E+3
1.307200E+2	9.998660E-3	4.971030E-5	-1.000200E-2	-3.504750E-5	1.307210E+2	1.280970E+2	2.830874E+3
1.307340E+2	9.998580E-3	5.273820E-5	-1.000210E-2	-3.483300E-5	1.307390E+2	1.281140E+2	2.831874E+3
1.307540E+2	9.998620E-3	4.985330E-5	-1.000200E-2	-3.960130E-5	1.307580E+2	1.281360E+2	2.832875E+3
1.307720E+2	9.998650E-3	4.894730E-5	-1.000210E-2	-3.783700E-5	1.307740E+2	1.281510E+2	2.833873E+3
1.307880E+2	9.998600E-3	5.276200E-5	-1.000210E-2	-3.547670E-5	1.307920E+2	1.281720E+2	2.834874E+3
1.308060E+2	9.998710E-3	5.083080E-5	-1.000210E-2	-3.585820E-5	1.308100E+2	1.281910E+2	2.835874E+3
1.308220E+2	9.998600E-3	5.571840E-5	-1.000210E-2	-3.638270E-5	1.308250E+2	1.282090E+2	2.836874E+3
1.308420E+2	9.998620E-3	5.295280E-5	-1.000210E-2	-3.540520E-5	1.308430E+2	1.282230E+2	2.837875E+3
1.308570E+2	9.998560E-3	5.269050E-5	-1.000210E-2	-3.335480E-5	1.308620E+2	1.282390E+2	2.838874E+3
1.308750E+2	9.998650E-3	5.435940E-5	-1.000210E-2	-3.805160E-5	1.308800E+2	1.282570E+2	2.839874E+3
1.308910E+2	9.998700E-3	4.897120E-5	-1.000210E-2	-3.368850E-5	1.308920E+2	1.282780E+2	2.840875E+3
1.309100E+2	9.998720E-3	5.433560E-5	-1.000200E-2	-3.583430E-5	1.309120E+2	1.282940E+2	2.841874E+3
1.309310E+2	9.998720E-3	5.302430E-5	-1.000210E-2	-3.488060E-5	1.309330E+2	1.283120E+2	2.842874E+3
1.309440E+2	9.998680E-3	5.099770E-5	-1.000210E-2	-3.294940E-5	1.309460E+2	1.283290E+2	2.843873E+3
1.309610E+2	9.998680E-3	5.190370E-5	-1.000210E-2	-3.612040E-5	1.309670E+2	1.283530E+2	2.844914E+3
1.309780E+2	9.998630E-3	5.006790E-5	-1.000210E-2	-3.836160E-5	1.309800E+2	1.283640E+2	2.845874E+3
1.309970E+2	9.998680E-3	4.932880E-5	-1.000210E-2	-4.060270E-5	1.309990E+2	1.283810E+2	2.846875E+3
1.310150E+2	9.998610E-3	4.923340E-5	-1.000210E-2	-3.554820E-5	1.310190E+2	1.283990E+2	2.847874E+3
1.310330E+2	9.998620E-3	5.328660E-5	-1.000200E-2	-3.621580E-5	1.310350E+2	1.284200E+2	2.848874E+3
1.310510E+2	9.998660E-3	5.030630E-5	-1.000210E-2	-3.643040E-5	1.310540E+2	1.284380E+2	2.849875E+3
1.310670E+2	9.998500E-3	5.302430E-5	-1.000210E-2	-3.764630E-5	1.310680E+2	1.284550E+2	2.850874E+3
1.310820E+2	9.998570E-3	4.613400E-5	-1.000210E-2	-4.179480E-5	1.310840E+2	1.284710E+2	2.851874E+3
1.311010E+2	9.998600E-3	5.171300E-5	-1.000210E-2	-3.631120E-5	1.311030E+2	1.284910E+2	2.852873E+3
1.311210E+2	9.998590E-3	5.235670E-5	-1.000210E-2	-3.697870E-5	1.311200E+2	1.285090E+2	2.853873E+3
1.311360E+2	9.998600E-3	5.128380E-5	-1.000210E-2	-3.533360E-5	1.311370E+2	1.285230E+2	2.854875E+3
1.311520E+2	9.998620E-3	5.469320E-5	-1.000220E-2	-3.640650E-5	1.311530E+2	1.285420E+2	2.855874E+3
1.311670E+2	9.998640E-3	5.173680E-5	-1.000220E-2	-3.552440E-5	1.311690E+2	1.285630E+2	2.856875E+3
1.311850E+2	9.998620E-3	5.373950E-5	-1.000210E-2	-3.526210E-5	1.311880E+2	1.285810E+2	2.857873E+3
1.312060E+2	9.998550E-3	4.901890E-5	-1.000210E-2	-3.824230E-5	1.312050E+2	1.285980E+2	2.858873E+3
1.312190E+2	9.998490E-3	5.307200E-5	-1.000210E-2	-3.678800E-5	1.312250E+2	1.286160E+2	2.859874E+3
1.312400E+2	9.998490E-3	5.059240E-5	-1.000220E-2	-3.869530E-5	1.312430E+2	1.286360E+2	2.860915E+3
1.312590E+2	9.998440E-3	5.202290E-5	-1.000220E-2	-3.263950E-5	1.312600E+2	1.286460E+2	2.861873E+3
1.312730E+2	9.998530E-3	5.195140E-5	-1.000210E-2	-3.328320E-5	1.312740E+2	1.286710E+2	2.862874E+3
1.312930E+2	9.998550E-3	5.207060E-5	-1.000210E-2	-3.259180E-5	1.312940E+2	1.286850E+2	2.863874E+3
1.313090E+2	9.998590E-3	5.140300E-5	-1.000210E-2	-3.490450E-5	1.313130E+2	1.287030E+2	2.864875E+3
1.313240E+2	9.998620E-3	5.168910E-5	-1.000210E-2	-3.757480E-5	1.313250E+2	1.287190E+2	2.865874E+3
1.313400E+2	9.998550E-3	5.340580E-5	-1.000210E-2	-3.845690E-5	1.313400E+2	1.287400E+2	2.866875E+3
1.313600E+2	9.998690E-3	5.352500E-5	-1.000210E-2	-3.652570E-5	1.313620E+2	1.287570E+2	2.867875E+3
1.313790E+2	9.998650E-3	4.987720E-5	-1.000210E-2	-3.283020E-5	1.313800E+2	1.287760E+2	2.868874E+3
1.313960E+2	9.998620E-3	5.333420E-5	-1.000210E-2	-3.535750E-5	1.313980E+2	1.287920E+2	2.869874E+3
1.314130E+2	9.998630E-3	5.176070E-5	-1.000210E-2	-3.364090E-5	1.314160E+2	1.288120E+2	2.870875E+3
1.314280E+2	9.998670E-3	5.586150E-5	-1.000210E-2	-3.433230E-5	1.314300E+2	1.288270E+2	2.871874E+3
1.314420E+2	9.998680E-3	5.195140E-5	-1.000210E-2	-3.452300E-5	1.314450E+2	1.288480E+2	2.872874E+3
1.314630E+2	9.998620E-3	5.409720E-5	-1.000220E-2	-3.132820E-5	1.314660E+2	1.288660E+2	2.873873E+3
1.314830E+2	9.998650E-3	5.676750E-5	-1.000220E-2	-3.647800E-5	1.314840E+2	1.288800E+2	2.874874E+3
1.314970E+2	9.998700E-3	5.064010E-5	-1.000210E-2	-3.182890E-5	1.315010E+2	1.288990E+2	2.875915E+3
1.315160E+2	9.998680E-3	5.481240E-5	-1.000210E-2	-3.774170E-5	1.315160E+2	1.289180E+2	2.876875E+3
1.315340E+2	9.998680E-3	5.311970E-5	-1.000210E-2	-3.757480E-5	1.315350E+2	1.289350E+2	2.877874E+3
1.315500E+2	9.998650E-3	5.271430E-5	-1.000210E-2	-3.371240E-5	1.315520E+2	1.289520E+2	2.878874E+3
1.315660E+2	9.998690E-3	5.390640E-5	-1.000210E-2	-3.750320E-5	1.315670E+2	1.289710E+2	2.879873E+3
1.315820E+2	9.998750E-3	5.028250E-5	-1.000200E-2	-3.685950E-5	1.315870E+2	1.289890E+2	2.880873E+3
1.316030E+2	9.998710E-3	5.276200E-5	-1.000200E-2	-4.134180E-5	1.316040E+2	1.290070E+2	2.881874E+3
1.316190E+2	9.998690E-3	4.844670E-5	-1.000200E-2	-3.602500E-5	1.316230E+2	1.290210E+2	2.882875E+3
1.316360E+2	9.998620E-3	5.064010E-5	-1.000200E-2	-3.914830E-5	1.316370E+2	1.290480E+2	2.883874E+3
1.316540E+2	9.998660E-3	4.990100E-5	-1.000210E-2	-3.726480E-5	1.316550E+2	1.290630E+2	2.884874E+3
1.316700E+2	9.998670E-3	5.121230E-5	-1.000200E-2	-3.666880E-5	1.316720E+2	1.290800E+2	2.885874E+3
1.316890E+2	9.998710E-3	5.285740E-5	-1.000210E-2	-3.654960E-5	1.316920E+2	1.290960E+2	2.886873E+3
1.317070E+2	9.998600E-3	5.161760E-5	-1.000210E-2	-3.585820E-5	1.317070E+2	1.291140E+2	2.887874E+3
1.317240E+2	9.998560E-3	5.331040E-5	-1.000210E-2	-3.602500E-5	1.317250E+2	1.291320E+2	2.888875E+3
1.317420E+2	9.998600E-3	5.135540E-5	-1.000220E-2	-3.454690E-5	1.317430E+2	1.291540E+2	2.889874E+3
1.317590E+2	9.998610E-3	5.357270E-5	-1.000210E-2	-3.638270E-5	1.317590E+2	1.291640E+2	2.890874E+3
1.317740E+2	9.998660E-3	4.994870E-5	-1.000210E-2	-3.778930E-5	1.317750E+2	1.291880E+2	2.891913E+3
1.317870E+2	9.998560E-3	5.147460E-5	-1.000220E-2	-3.364090E-5	1.317900E+2	1.291970E+2	2.892874E+3
1.318110E+2	9.998640E-3	4.980560E-5	-1.000210E-2	-3.671650E-5	1.318110E+2	1.292210E+2	2.893875E+3
1.318250E+2	9.998600E-3	5.109310E-5	-1.000220E-2	-3.585820E-5	1.318280E+2	1.292360E+2	2.894875E+3
1.318390E+2	9.998610E-3	5.469320E-5	-1.000200E-2	-3.683570E-5	1.318410E+2	1.292550E+2	2.895874E+3
1.318620E+2	9.998620E-3	4.777910E-5	-1.000210E-2	-3.471370E-5	1.318630E+2	1.292750E+2	2.896874E+3
1.318780E+2	9.998460E-3	5.412100E-5	-1.000210E-2	-3.769400E-5	1.318790E+2	1.292910E+2	2.897875E+3
1.318950E+2	9.998530E-3	5.011560E-5	-1.000220E-2	-3.564360E-5	1.318950E+2	1.293070E+2	2.898873E+3
1.319140E+2	9.998500E-3	5.602840E-5	-1.000220E-2	-3.571510E-5	1.319170E+2	1.293250E+2	2.899874E+3
1.319240E+2	9.998600E-3	4.987720E-5	-1.000220E-2	-3.764630E-5	1.319280E+2	1.293440E+2	2.900875E+3
1.319490E+2	9.998580E-3	5.218980E-5	-1.000220E-2	-3.519060E-5	1.319510E+2	1.293620E+2	2.901874E+3
1.319620E+2	9.998600E-3	5.390640E-5	-1.000220E-2	-3.685950E-5	1.319620E+2	1.293790E+2	2.902874E+3
1.319780E+2	9.998560E-3	5.311970E-5	-1.000220E-2	-3.578660E-5	1.319780E+2	1.293960E+2	2.903874E+3
1.319950E+2	9.998570E-3	5.426410E-5	-1.000210E-2	-4.088880E-5	1.320000E+2	1.294150E+2	2.904873E+3
1.320150E+2	9.998570E-3	4.987720E-5	-1.000210E-2	-3.790860E-5	1.320170E+2	1.294290E+2	2.905874E+3
1.320320E+2	9.998440E-3	5.168910E-5	-1.000210E-2	-3.740790E-5	1.320330E+2	1.294500E+2	2.906914E+3
1.320490E+2	9.998490E-3	5.128380E-5	-1.000200E-2	-3.805160E-5	1.320500E+2	1.294670E+2	2.907874E+3
1.320640E+2	9.998460E-3	5.078320E-5	-1.000210E-2	-3.952980E-5	1.320680E+2	1.294830E+2	2.908874E+3
1.320860E+2	9.998470E-3	4.904270E-5	-1.000200E-2	-3.910060E-5	1.320900E+2	1.295040E+2	2.909873E+3
1.320990E+2	9.998520E-3	4.892350E-5	-1.000200E-2	-3.659730E-5	1.321020E+2	1.295210E+2	2.910874E+3
1.321160E+2	9.998560E-3	5.245210E-5	-1.000200E-2	-3.931520E-5	1.321200E+2	1.295400E+2	2.911875E+3
1.321340E+2	9.998580E-3	4.978180E-5	-1.000200E-2	-3.378390E-5	1.321370E+2	1.295500E+2	2.912875E+3
1.321530E+2	9.998570E-3	5.426410E-5	-1.000200E-2	-3.838540E-5	1.321550E+2	1.295760E+2	2.913874E+3
1.321670E+2	9.998720E-3	5.006790E-5	-1.000210E-2	-3.941060E-5	1.321700E+2	1.295930E+2	2.914874E+3
1.321860E+2	9.998640E-3	5.607600E-5	-1.000210E-2	-3.380780E-5	1.321870E+2	1.296110E+2	2.915873E+3
1.322020E+2	9.998650E-3	5.040170E-5	-1.000200E-2	-3.736020E-5	1.322060E+2	1.296250E+2	2.916873E+3
1.322190E+2	9.998640E-3	5.331040E-5	-1.000210E-2	-3.316400E-5	1.322180E+2	1.296450E+2	2.917874E+3
1.322350E+2	9.998620E-3	5.488400E-5	-1.000210E-2	-3.693100E-5	1.322370E+2	1.296620E+2	2.918875E+3
1.322510E+2	9.998660E-3	4.954340E-5	-1.000220E-2	-3.623960E-5	1.322550E+2	1.296790E+2	2.919874E+3
1.322690E+2	9.998570E-3	5.586150E-5	-1.000220E-2	-3.612040E-5	1.322740E+2	1.296960E+2	2.920874E+3
1.322880E+2	9.998640E-3	5.095000E-5	-1.000210E-2	-4.038810E-5	1.322880E+2	1.297100E+2	2.921875E+3
1.323110E+2	9.998560E-3	5.142690E-5	-1.000220E-2	-3.559590E-5	1.323100E+2	1.297330E+2	2.922914E+3
